target_transcript_id,partner_transcript_id,or_threshold_target,or_threshold_partner,and_threshold
ENST00000313421.11,ENST00000254351.8,3.3221,8.1131,0.5571426963383198
ENST00000257857.8,ENST00000263735.8,8.4384,7.1896,0.855255402204255
ENST00000257857.8,ENST00000261170.4,8.4384,-2.9324,0.938465473714648
ENST00000257857.8,ENST00000283249.6,8.4384,5.2799,0.8481822124848472
ENST00000257857.8,ENST00000334409.9,8.4384,2.8055,0.757879850969514
ENST00000257857.8,ENST00000317338.16,8.4384,4.0575,0.5994305859848527
ENST00000257857.8,ENST00000357585.3,8.4384,4.5442,0.5972063124881836
ENST00000009530.11,ENST00000263735.8,9.0717,7.1896,0.8086604138040903
ENST00000009530.11,ENST00000261170.4,9.0717,-2.9324,0.9032498954537308
ENST00000009530.11,ENST00000283249.6,9.0717,5.2799,0.766685052399338
ENST00000009530.11,ENST00000334409.9,9.0717,2.8055,0.6055859236898643
ENST00000009530.11,ENST00000317338.16,9.0717,4.0575,0.4151980405042117
ENST00000009530.11,ENST00000357585.3,9.0717,4.5442,0.4507175856799058
ENST00000006750.7,ENST00000263735.8,4.1219,7.1896,0.6390987932758259
ENST00000006750.7,ENST00000261170.4,4.1219,-2.9324,0.9583808040177636
ENST00000006750.7,ENST00000283249.6,4.1219,5.2799,0.5006316388804868
ENST00000006750.7,ENST00000334409.9,4.1219,2.8055,0.6307416170351636
ENST00000006750.7,ENST00000317338.16,4.1219,4.0575,-0.7585882254487636
ENST00000006750.7,ENST00000357585.3,4.1219,4.5442,0.2676649073449743
ENST00000311224.8,ENST00000263735.8,-9.9658,7.1896,0.9546420225196516
ENST00000311224.8,ENST00000261170.4,-9.9658,-2.9324,4.714191106906339
ENST00000311224.8,ENST00000283249.6,-9.9658,5.2799,0.9394338380513494
ENST00000311224.8,ENST00000334409.9,-9.9658,2.8055,0.762965380326888
ENST00000311224.8,ENST00000317338.16,-9.9658,4.0575,0.8488848905811959
ENST00000311224.8,ENST00000357585.3,-9.9658,4.5442,0.7982503908514412
ENST00000381180.7,ENST00000263735.8,0.1903,7.1896,0.17654698951665274
ENST00000381180.7,ENST00000261170.4,0.1903,-2.9324,0.17654698951665274
ENST00000381180.7,ENST00000283249.6,0.1903,5.2799,0.09184525466184247
ENST00000381180.7,ENST00000334409.9,0.1903,2.8055,0.004296864376818689
ENST00000381180.7,ENST00000317338.16,0.1903,4.0575,-2.084982635256705
ENST00000381180.7,ENST00000357585.3,0.1903,4.5442,-0.24779664161796083
ENST00000296129.5,ENST00000265071.2,2.8542,4.6023,0.5724242337684595
ENST00000296129.5,ENST00000295522.3,2.8542,6.3686,0.5654202474962124
ENST00000296129.5,ENST00000183605.9,2.8542,7.9256,0.6871646910232789
ENST00000296129.5,ENST00000395145.3,2.8542,6.5652,0.8152760718672342
ENST00000296129.5,ENST00000397459.6,2.8542,-0.6193,-0.40434839383651083
ENST00000296129.5,ENST00000286301.7,2.8542,5.3481,0.6590204499559147
ENST00000296129.5,ENST00000360534.7,2.8542,5.6904,0.8152760718672342
ENST00000296129.5,ENST00000358432.7,2.8542,5.5008,0.6657021787939158
ENST00000296129.5,ENST00000336596.6,2.8542,2.5972,0.3562701919863345
ENST00000296129.5,ENST00000188790.8,2.8542,2.5238,0.527978519809192
ENST00000296129.5,ENST00000342879.7,2.8542,0.8408,0.37854188210961737
ENST00000296129.5,ENST00000367868.3,2.8542,2.0638,0.5743258373052685
ENST00000296129.5,ENST00000264039.6,2.8542,6.7136,0.6721933328309091
ENST00000296129.5,ENST00000370818.7,2.8542,7.308,0.6919649233054358
ENST00000296129.5,ENST00000258733.8,2.8542,6.6368,0.6911936930503585
ENST00000296129.5,ENST00000377741.3,2.8542,1.7489,0.46633051398828895
ENST00000296129.5,ENST00000304411.2,2.8542,5.119,0.37908962745701735
ENST00000296129.5,ENST00000357759.9,2.8542,-2.114,0.8152760718672342
ENST00000296129.5,ENST00000243213.1,2.8542,2.9432,0.38752892113456544
ENST00000296129.5,ENST00000331035.8,2.8542,5.6531,0.7158444971293096
ENST00000296129.5,ENST00000007722.11,2.8542,1.934,-0.3729765444334325
ENST00000296129.5,ENST00000559488.5,2.8542,3.9608,0.6253820446170985
ENST00000296129.5,ENST00000200181.7,2.8542,0.4125,0.16737382760160788
ENST00000296129.5,ENST00000288135.5,2.8542,4.6747,0.6246915969232257
ENST00000296129.5,ENST00000266674.9,2.8542,2.3677,0.1700991173698192
ENST00000296129.5,ENST00000292494.10,2.8542,8.1695,0.7317083247262961
ENST00000296129.5,ENST00000295408.8,2.8542,0.8883,0.2202493388741972
ENST00000296129.5,ENST00000397747.4,2.8542,3.1971,0.5775086406352652
ENST00000296129.5,ENST00000305817.2,2.8542,-2.3147,-1.2556777675934414
ENST00000296129.5,ENST00000340058.5,2.8542,1.1577,-0.06770748631213747
ENST00000296129.5,ENST00000412532.6,2.8542,5.981,0.6980776371790112
ENST00000296129.5,ENST00000382051.7,2.8542,9.7873,0.7201862378245595
ENST00000296129.5,ENST00000400286.2,2.8542,2.1345,0.44174355165814505
ENST00000296129.5,ENST00000297205.6,2.8542,5.4835,0.6585451770093348
ENST00000296129.5,ENST00000263932.6,2.8542,0.03,-0.49478705475734813
ENST00000296129.5,ENST00000338469.3,2.8542,1.196,0.33416221955240144
ENST00000261769.9,ENST00000263735.8,5.4132,7.1896,0.8229760547320412
ENST00000261769.9,ENST00000261170.4,5.4132,-2.9324,0.8572786012922844
ENST00000261769.9,ENST00000283249.6,5.4132,5.2799,0.7904947421766123
ENST00000261769.9,ENST00000334409.9,5.4132,2.8055,0.4859808000870251
ENST00000261769.9,ENST00000317338.16,5.4132,4.0575,0.013524642087926012
ENST00000261769.9,ENST00000357585.3,5.4132,4.5442,0.4507175856799058
ENST00000027335.7,ENST00000265071.2,-2.1779,4.6023,-0.3198132366617952
ENST00000027335.7,ENST00000295522.3,-2.1779,6.3686,-0.2968025748406258
ENST00000027335.7,ENST00000395145.3,-2.1779,6.5652,-0.3512072672142759
ENST00000027335.7,ENST00000397459.6,-2.1779,-0.6193,-1.0414599112039697
ENST00000027335.7,ENST00000286301.7,-2.1779,5.3481,-0.2706440829615638
ENST00000027335.7,ENST00000360534.7,-2.1779,5.6904,-0.3512072672142759
ENST00000027335.7,ENST00000358432.7,-2.1779,5.5008,-0.2706440829615638
ENST00000027335.7,ENST00000336596.6,-2.1779,2.5972,-0.2706440829615638
ENST00000027335.7,ENST00000188790.8,-2.1779,2.5238,-0.3512072672142759
ENST00000027335.7,ENST00000342879.7,-2.1779,0.8408,-0.3675284384694933
ENST00000027335.7,ENST00000367868.3,-2.1779,2.0638,-0.3644045681052801
ENST00000027335.7,ENST00000264039.6,-2.1779,6.7136,-0.2706440829615638
ENST00000027335.7,ENST00000370818.7,-2.1779,7.308,-0.2789452100756794
ENST00000027335.7,ENST00000258733.8,-2.1779,6.6368,-0.2706440829615638
ENST00000027335.7,ENST00000377741.3,-2.1779,1.7489,-0.3274347280386723
ENST00000027335.7,ENST00000304411.2,-2.1779,5.119,-0.2706440829615638
ENST00000027335.7,ENST00000357759.9,-2.1779,-2.114,-0.2706440829615638
ENST00000027335.7,ENST00000243213.1,-2.1779,2.9432,-0.3512072672142759
ENST00000027335.7,ENST00000331035.8,-2.1779,5.6531,-0.2706440829615638
ENST00000027335.7,ENST00000007722.11,-2.1779,1.934,-0.49028190727893406
ENST00000027335.7,ENST00000559488.5,-2.1779,3.9608,-0.2706440829615638
ENST00000027335.7,ENST00000200181.7,-2.1779,0.4125,-0.3512072672142759
ENST00000027335.7,ENST00000288135.5,-2.1779,4.6747,-0.3064333735134396
ENST00000027335.7,ENST00000266674.9,-2.1779,2.3677,-0.3512072672142759
ENST00000027335.7,ENST00000292494.10,-2.1779,8.1695,-0.2706440829615638
ENST00000027335.7,ENST00000295408.8,-2.1779,0.8883,-0.3786332964670502
ENST00000027335.7,ENST00000397747.4,-2.1779,3.1971,-0.2876439959737048
ENST00000027335.7,ENST00000305817.2,-2.1779,-2.3147,-1.2384337214648753
ENST00000027335.7,ENST00000340058.5,-2.1779,1.1577,-0.4110300605186961
ENST00000027335.7,ENST00000412532.6,-2.1779,5.981,-0.2706440829615638
ENST00000027335.7,ENST00000382051.7,-2.1779,9.7873,-0.3512072672142759
ENST00000027335.7,ENST00000400286.2,-2.1779,2.1345,-0.3512072672142759
ENST00000027335.7,ENST00000297205.6,-2.1779,5.4835,-0.2844331591616274
ENST00000027335.7,ENST00000263932.6,-2.1779,0.03,-0.6189543925439807
ENST00000027335.7,ENST00000338469.3,-2.1779,1.196,-0.3786332964670502
ENST00000265071.2,ENST00000328796.4,4.6023,-0.5973,-0.7510308028134852
ENST00000265071.2,ENST00000072516.7,4.6023,3.5362,0.3776073794294608
ENST00000265071.2,ENST00000345732.8,4.6023,-1.8836,0.8735171864027179
ENST00000265071.2,ENST00000397910.8,4.6023,-0.8084,-0.588569348380051
ENST00000265071.2,ENST00000368012.3,4.6023,2.9262,0.4118843590409417
ENST00000265071.2,ENST00000257770.7,4.6023,3.7582,0.604071120348824
ENST00000265071.2,ENST00000371079.5,4.6023,0.537,0.16081102826798263
ENST00000265071.2,ENST00000254351.8,4.6023,8.1131,0.7208988934651812
ENST00000295522.3,ENST00000328796.4,6.3686,-0.5973,-0.7510308028134852
ENST00000295522.3,ENST00000072516.7,6.3686,3.5362,0.7224047085953316
ENST00000295522.3,ENST00000345732.8,6.3686,-1.8836,0.8538485258825264
ENST00000295522.3,ENST00000397910.8,6.3686,-0.8084,-0.588569348380051
ENST00000295522.3,ENST00000368012.3,6.3686,2.9262,0.504015445050746
ENST00000295522.3,ENST00000257770.7,6.3686,3.7582,0.7824819826943495
ENST00000295522.3,ENST00000371079.5,6.3686,0.537,0.18563556651963478
ENST00000295522.3,ENST00000254351.8,6.3686,8.1131,0.846179629157896
ENST00000183605.9,ENST00000328796.4,7.9256,-0.5973,-1.0112781954887218
ENST00000183605.9,ENST00000072516.7,7.9256,3.5362,0.594879314234153
ENST00000183605.9,ENST00000345732.8,7.9256,-1.8836,0.9183671104622194
ENST00000183605.9,ENST00000397910.8,7.9256,-0.8084,-0.588569348380051
ENST00000183605.9,ENST00000368012.3,7.9256,2.9262,0.6248809832943825
ENST00000183605.9,ENST00000257770.7,7.9256,3.7582,0.6096288096152542
ENST00000183605.9,ENST00000371079.5,7.9256,0.537,0.28804376977954194
ENST00000183605.9,ENST00000254351.8,7.9256,8.1131,0.7034185436576278
ENST00000336803.1,ENST00000263735.8,1.3167,7.1896,0.5705680981063396
ENST00000336803.1,ENST00000261170.4,1.3167,-2.9324,0.5705680981063396
ENST00000336803.1,ENST00000283249.6,1.3167,5.2799,0.4552248100635197
ENST00000336803.1,ENST00000334409.9,1.3167,2.8055,0.18342938856870478
ENST00000336803.1,ENST00000317338.16,1.3167,4.0575,-2.084982635256705
ENST00000336803.1,ENST00000357585.3,1.3167,4.5442,0.2707853918175909
ENST00000395145.3,ENST00000328796.4,6.5652,-0.5973,-0.8334950278923114
ENST00000395145.3,ENST00000072516.7,6.5652,3.5362,0.5979670566736885
ENST00000395145.3,ENST00000345732.8,6.5652,-1.8836,0.8331260627902844
ENST00000395145.3,ENST00000397910.8,6.5652,-0.8084,-0.588569348380051
ENST00000395145.3,ENST00000368012.3,6.5652,2.9262,0.585543514124007
ENST00000395145.3,ENST00000257770.7,6.5652,3.7582,0.6173701175097078
ENST00000395145.3,ENST00000371079.5,6.5652,0.537,0.2845232354508769
ENST00000395145.3,ENST00000254351.8,6.5652,8.1131,0.7814903175046317
ENST00000328796.4,ENST00000397459.6,-0.5973,-0.6193,-2.418384671355809
ENST00000328796.4,ENST00000286301.7,-0.5973,5.3481,-0.7510308028134852
ENST00000328796.4,ENST00000360534.7,-0.5973,5.6904,-0.891246641934246
ENST00000328796.4,ENST00000358432.7,-0.5973,5.5008,-0.7510308028134852
ENST00000328796.4,ENST00000336596.6,-0.5973,2.5972,-0.7243512005821005
ENST00000328796.4,ENST00000188790.8,-0.5973,2.5238,-2.722168324035896
ENST00000328796.4,ENST00000342879.7,-0.5973,0.8408,-1.8823672083434393
ENST00000328796.4,ENST00000367868.3,-0.5973,2.0638,-2.641159349987873
ENST00000328796.4,ENST00000264039.6,-0.5973,6.7136,-0.7243512005821005
ENST00000328796.4,ENST00000370818.7,-0.5973,7.308,-1.0112781954887218
ENST00000328796.4,ENST00000258733.8,-0.5973,6.6368,-0.8334950278923114
ENST00000328796.4,ENST00000377741.3,-0.5973,1.7489,-1.2444821731748725
ENST00000328796.4,ENST00000304411.2,-0.5973,5.119,-0.7243512005821005
ENST00000328796.4,ENST00000357759.9,-0.5973,-2.114,-0.7243512005821005
ENST00000328796.4,ENST00000243213.1,-0.5973,2.9432,-0.7780742178025709
ENST00000328796.4,ENST00000331035.8,-0.5973,5.6531,-0.7510308028134852
ENST00000328796.4,ENST00000007722.11,-0.5973,1.934,-0.8334950278923114
ENST00000328796.4,ENST00000559488.5,-0.5973,3.9608,-0.7510308028134852
ENST00000328796.4,ENST00000200181.7,-0.5973,0.4125,-1.022443054935239
ENST00000328796.4,ENST00000288135.5,-0.5973,4.6747,-0.7243512005821005
ENST00000328796.4,ENST00000266674.9,-0.5973,2.3677,-0.7510308028134852
